2026-08-23 05:16:11.807 [TRACE][START] pid=47 TRACE_OUT='/testbed/logs/fastapi_qa/sponsors_get_individual_sponsors_m3_state__pert_llm_s0/trace.log' TRACE_FILE='scripts/sponsors.py' TRACE_FUNCS=['get_individual_sponsors'] TRACE_EVENTS=['call', 'exception', 'line', 'return']
2026-08-23 05:16:11.874 /testbed/scripts/sponsors.py:127 scripts.sponsors.get_individual_sponsors event=call locals={'settings': "namespace(sponsors_token=SecretStr('**********'), github_token=SecretStr('**********'), github_repository='generated/fastapi', httpx_timeout=23, model_dump_json=<function TestSponsorsProgramState.test_main_collects_generated_sponsor_pages.<locals>.<lambda> at 0x734e3bb4f060>)"}
2026-08-23 05:16:11.878 /testbed/scripts/sponsors.py:133 scripts.sponsors.get_individual_sponsors event=line locals={'edges': "[SponsorshipAsMaintainerEdge(cursor='cursor-1-0-hp2e2z', node=SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-hp2e2zwhhgq', avatarUrl='https://images.invalid/hp2e2zwhhgq.png', url='https://profiles.invalid/qghhwz2e2ph'), tier=Tier(name='generated-tier-45', monthlyPriceInDollars=45.0))), SponsorshipAsMaintainerEdge(cursor='cursor-1-1-fetaak', node=SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-fetaakbszda', avatarUrl='https://images.invalid/fetaakbszda.png', url='https://profiles.invalid/adzsbkaatef'), tier=Tier(name='generated-tier-37', monthlyPriceInDollars=37.0))), SponsorshipAsMaintainerEdge(cursor='cursor-1-2-56dg9t', node=SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-56dg9tppab6', avatarUrl='https://images.invalid/56dg9tppab6.png', url='https://profiles.invalid/6bappt9gd65'), tier=Tier(name='generated-tier-12', monthlyPriceInDollars=12.0))), SponsorshipAsMaintainerEdge(cursor='cursor-1-3-c8fdm3', node=SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-c8fdm353xey', avatarUrl='https://images.invalid/c8fdm353xey.png', url='https://profiles.invalid/yex353mdf8c'), tier=Tier(name='generated-tier-55', monthlyPriceInDollars=55.0))), SponsorshipAsMaintainerEdge(cursor='cursor-1-4-sppx6n', node=SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-sppx6ny3p78', avatarUrl='https://images.invalid/sppx6ny3p78.png', url='https://profiles.invalid/87p3yn6xpps'), tier=Tier(name='generated-tier-67', monthlyPriceInDollars=67.0))), SponsorshipAsMaintainerEdge(cursor='cursor-1-5-hs3fxs', node=SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-hs3fxsrb9cd', avatarUrl='https://images.invalid/hs3fxsrb9cd.png', url='https://profiles.invalid/dc9brsxf3sh'), tier=Tier(name='generated-tier-72', monthlyPriceInDollars=72.0))), SponsorshipAsMaintainerEdge(cursor='cursor-1-6-ze826d', node=SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-ze826devrxa', avatarUrl='https://images.invalid/ze826devrxa.png', url='https://profiles.invalid/axrved628ez'), tier=Tier(name='generated-tier-16', monthlyPriceInDollars=16.0))), SponsorshipAsMaintainerEdge(cursor='cursor-1-7-xfm7q4', node=SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-xfm7q4y5b2f', avatarUrl='https://images.invalid/xfm7q4y5b2f.png', url='https://profiles.invalid/f2b5y4q7mfx'), tier=Tier(name='generated-tier-67', monthlyPriceInDollars=67.0))), SponsorshipAsMaintainerEdge(cursor='cursor-1-8-rdbab5', node=SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-rdbab5gaem5', avatarUrl='https://images.invalid/rdbab5gaem5.png', url='https://profiles.invalid/5meag5babdr'), tier=Tier(name='generated-tier-96', monthlyPriceInDollars=96.0))), SponsorshipAsMaintainerEdge(cursor='cursor-1-9-jrcm5z', node=SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-jrcm5zj7sxw', avatarUrl='https://images.invalid/jrcm5zj7sxw.png', url='https://profiles.invalid/wxs7jz5mcrj'), tier=Tier(name='generated-tier-30', monthlyPriceInDollars=30.0)))]"}
2026-08-23 05:16:11.878 /testbed/scripts/sponsors.py:134 scripts.sponsors.get_individual_sponsors event=line locals={}
2026-08-23 05:16:11.878 /testbed/scripts/sponsors.py:135 scripts.sponsors.get_individual_sponsors event=line locals={'edge': "SponsorshipAsMaintainerEdge(cursor='cursor-1-0-hp2e2z', node=SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-hp2e2zwhhgq', avatarUrl='https://images.invalid/hp2e2zwhhgq.png', url='https://profiles.invalid/qghhwz2e2ph'), tier=Tier(name='generated-tier-45', monthlyPriceInDollars=45.0)))"}
2026-08-23 05:16:11.878 /testbed/scripts/sponsors.py:134 scripts.sponsors.get_individual_sponsors event=line locals={'nodes': "[SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-rmybpdr35sa', avatarUrl='https://images.invalid/rmybpdr35sa.png', url='https://profiles.invalid/as53rdpbymr'), tier=Tier(name='generated-tier-73', monthlyPriceInDollars=73.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-zfqrgbvmr5r', avatarUrl='https://images.invalid/zfqrgbvmr5r.png', url='https://profiles.invalid/r5rmvbgrqfz'), tier=Tier(name='generated-tier-70', monthlyPriceInDollars=70.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-fujqhztcpuc', avatarUrl='https://images.invalid/fujqhztcpuc.png', url='https://profiles.invalid/cupctzhqjuf'), tier=Tier(name='generated-tier-81', monthlyPriceInDollars=81.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-gh9zm6tn53s', avatarUrl='https://images.invalid/gh9zm6tn53s.png', url='https://profiles.invalid/s35nt6mz9hg'), tier=Tier(name='generated-tier-20', monthlyPriceInDollars=20.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-58ppqxxjs45', avatarUrl='https://images.invalid/58ppqxxjs45.png', url='https://profiles.invalid/54sjxxqpp85'), tier=Tier(name='generated-tier-70', monthlyPriceInDollars=70.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-pu5f2ewa84f', avatarUrl='https://images.invalid/pu5f2ewa84f.png', url='https://profiles.invalid/f48awe2f5up'), tier=Tier(name='generated-tier-58', monthlyPriceInDollars=58.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-jcw7c4k2snj', avatarUrl='https://images.invalid/jcw7c4k2snj.png', url='https://profiles.invalid/jns2k4c7wcj'), tier=Tier(name='generated-tier-49', monthlyPriceInDollars=49.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-dx5jcu7kdek', avatarUrl='https://images.invalid/dx5jcu7kdek.png', url='https://profiles.invalid/kedk7ucj5xd'), tier=Tier(name='generated-tier-7', monthlyPriceInDollars=7.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-65r9rsezt84', avatarUrl='https://images.invalid/65r9rsezt84.png', url='https://profiles.invalid/48tzesr9r56'), tier=Tier(name='generated-tier-43', monthlyPriceInDollars=43.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-h39tbhwvw4y', avatarUrl='https://images.invalid/h39tbhwvw4y.png', url='https://profiles.invalid/y4wvwhbt93h'), tier=Tier(name='generated-tier-85', monthlyPriceInDollars=85.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-hp2e2zwhhgq', avatarUrl='https://images.invalid/hp2e2zwhhgq.png', url='https://profiles.invalid/qghhwz2e2ph'), tier=Tier(name='generated-tier-45', monthlyPriceInDollars=45.0))]"}
2026-08-23 05:16:11.878 /testbed/scripts/sponsors.py:135 scripts.sponsors.get_individual_sponsors event=line locals={'edge': "SponsorshipAsMaintainerEdge(cursor='cursor-1-1-fetaak', node=SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-fetaakbszda', avatarUrl='https://images.invalid/fetaakbszda.png', url='https://profiles.invalid/adzsbkaatef'), tier=Tier(name='generated-tier-37', monthlyPriceInDollars=37.0)))"}
2026-08-23 05:16:11.879 /testbed/scripts/sponsors.py:134 scripts.sponsors.get_individual_sponsors event=line locals={'nodes': "[SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-rmybpdr35sa', avatarUrl='https://images.invalid/rmybpdr35sa.png', url='https://profiles.invalid/as53rdpbymr'), tier=Tier(name='generated-tier-73', monthlyPriceInDollars=73.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-zfqrgbvmr5r', avatarUrl='https://images.invalid/zfqrgbvmr5r.png', url='https://profiles.invalid/r5rmvbgrqfz'), tier=Tier(name='generated-tier-70', monthlyPriceInDollars=70.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-fujqhztcpuc', avatarUrl='https://images.invalid/fujqhztcpuc.png', url='https://profiles.invalid/cupctzhqjuf'), tier=Tier(name='generated-tier-81', monthlyPriceInDollars=81.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-gh9zm6tn53s', avatarUrl='https://images.invalid/gh9zm6tn53s.png', url='https://profiles.invalid/s35nt6mz9hg'), tier=Tier(name='generated-tier-20', monthlyPriceInDollars=20.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-58ppqxxjs45', avatarUrl='https://images.invalid/58ppqxxjs45.png', url='https://profiles.invalid/54sjxxqpp85'), tier=Tier(name='generated-tier-70', monthlyPriceInDollars=70.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-pu5f2ewa84f', avatarUrl='https://images.invalid/pu5f2ewa84f.png', url='https://profiles.invalid/f48awe2f5up'), tier=Tier(name='generated-tier-58', monthlyPriceInDollars=58.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-jcw7c4k2snj', avatarUrl='https://images.invalid/jcw7c4k2snj.png', url='https://profiles.invalid/jns2k4c7wcj'), tier=Tier(name='generated-tier-49', monthlyPriceInDollars=49.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-dx5jcu7kdek', avatarUrl='https://images.invalid/dx5jcu7kdek.png', url='https://profiles.invalid/kedk7ucj5xd'), tier=Tier(name='generated-tier-7', monthlyPriceInDollars=7.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-65r9rsezt84', avatarUrl='https://images.invalid/65r9rsezt84.png', url='https://profiles.invalid/48tzesr9r56'), tier=Tier(name='generated-tier-43', monthlyPriceInDollars=43.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-h39tbhwvw4y', avatarUrl='https://images.invalid/h39tbhwvw4y.png', url='https://profiles.invalid/y4wvwhbt93h'), tier=Tier(name='generated-tier-85', monthlyPriceInDollars=85.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-hp2e2zwhhgq', avatarUrl='https://images.invalid/hp2e2zwhhgq.png', url='https://profiles.invalid/qghhwz2e2ph'), tier=Tier(name='generated-tier-45', monthlyPriceInDollars=45.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-fetaakbszda', avatarUrl='https://images.invalid/fetaakbszda.png', url='https://profiles.invalid/adzsbkaatef'), tier=Tier(name='generated-tier-37', monthlyPriceInDollars=37.0))]"}
2026-08-23 05:16:11.879 /testbed/scripts/sponsors.py:135 scripts.sponsors.get_individual_sponsors event=line locals={'edge': "SponsorshipAsMaintainerEdge(cursor='cursor-1-2-56dg9t', node=SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-56dg9tppab6', avatarUrl='https://images.invalid/56dg9tppab6.png', url='https://profiles.invalid/6bappt9gd65'), tier=Tier(name='generated-tier-12', monthlyPriceInDollars=12.0)))"}
2026-08-23 05:16:11.879 /testbed/scripts/sponsors.py:134 scripts.sponsors.get_individual_sponsors event=line locals={'nodes': "[SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-rmybpdr35sa', avatarUrl='https://images.invalid/rmybpdr35sa.png', url='https://profiles.invalid/as53rdpbymr'), tier=Tier(name='generated-tier-73', monthlyPriceInDollars=73.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-zfqrgbvmr5r', avatarUrl='https://images.invalid/zfqrgbvmr5r.png', url='https://profiles.invalid/r5rmvbgrqfz'), tier=Tier(name='generated-tier-70', monthlyPriceInDollars=70.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-fujqhztcpuc', avatarUrl='https://images.invalid/fujqhztcpuc.png', url='https://profiles.invalid/cupctzhqjuf'), tier=Tier(name='generated-tier-81', monthlyPriceInDollars=81.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-gh9zm6tn53s', avatarUrl='https://images.invalid/gh9zm6tn53s.png', url='https://profiles.invalid/s35nt6mz9hg'), tier=Tier(name='generated-tier-20', monthlyPriceInDollars=20.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-58ppqxxjs45', avatarUrl='https://images.invalid/58ppqxxjs45.png', url='https://profiles.invalid/54sjxxqpp85'), tier=Tier(name='generated-tier-70', monthlyPriceInDollars=70.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-pu5f2ewa84f', avatarUrl='https://images.invalid/pu5f2ewa84f.png', url='https://profiles.invalid/f48awe2f5up'), tier=Tier(name='generated-tier-58', monthlyPriceInDollars=58.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-jcw7c4k2snj', avatarUrl='https://images.invalid/jcw7c4k2snj.png', url='https://profiles.invalid/jns2k4c7wcj'), tier=Tier(name='generated-tier-49', monthlyPriceInDollars=49.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-dx5jcu7kdek', avatarUrl='https://images.invalid/dx5jcu7kdek.png', url='https://profiles.invalid/kedk7ucj5xd'), tier=Tier(name='generated-tier-7', monthlyPriceInDollars=7.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-65r9rsezt84', avatarUrl='https://images.invalid/65r9rsezt84.png', url='https://profiles.invalid/48tzesr9r56'), tier=Tier(name='generated-tier-43', monthlyPriceInDollars=43.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-h39tbhwvw4y', avatarUrl='https://images.invalid/h39tbhwvw4y.png', url='https://profiles.invalid/y4wvwhbt93h'), tier=Tier(name='generated-tier-85', monthlyPriceInDollars=85.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-hp2e2zwhhgq', avatarUrl='https://images.invalid/hp2e2zwhhgq.png', url='https://profiles.invalid/qghhwz2e2ph'), tier=Tier(name='generated-tier-45', monthlyPriceInDollars=45.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-fetaakbszda', avatarUrl='https://images.invalid/fetaakbszda.png', url='https://profiles.invalid/adzsbkaatef'), tier=Tier(name='generated-tier-37', monthlyPriceInDollars=37.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-56dg9tppab6', avatarUrl='https://images.invalid/56dg9tppab6.png', url='https://profiles.invalid/6bappt9gd65'), tier=Tier(name='generated-tier-12', monthlyPriceInDollars=12.0))]"}
2026-08-23 05:16:11.879 /testbed/scripts/sponsors.py:135 scripts.sponsors.get_individual_sponsors event=line locals={'edge': "SponsorshipAsMaintainerEdge(cursor='cursor-1-3-c8fdm3', node=SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-c8fdm353xey', avatarUrl='https://images.invalid/c8fdm353xey.png', url='https://profiles.invalid/yex353mdf8c'), tier=Tier(name='generated-tier-55', monthlyPriceInDollars=55.0)))"}
2026-08-23 05:16:11.879 /testbed/scripts/sponsors.py:134 scripts.sponsors.get_individual_sponsors event=line locals={'nodes': "[SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-rmybpdr35sa', avatarUrl='https://images.invalid/rmybpdr35sa.png', url='https://profiles.invalid/as53rdpbymr'), tier=Tier(name='generated-tier-73', monthlyPriceInDollars=73.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-zfqrgbvmr5r', avatarUrl='https://images.invalid/zfqrgbvmr5r.png', url='https://profiles.invalid/r5rmvbgrqfz'), tier=Tier(name='generated-tier-70', monthlyPriceInDollars=70.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-fujqhztcpuc', avatarUrl='https://images.invalid/fujqhztcpuc.png', url='https://profiles.invalid/cupctzhqjuf'), tier=Tier(name='generated-tier-81', monthlyPriceInDollars=81.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-gh9zm6tn53s', avatarUrl='https://images.invalid/gh9zm6tn53s.png', url='https://profiles.invalid/s35nt6mz9hg'), tier=Tier(name='generated-tier-20', monthlyPriceInDollars=20.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-58ppqxxjs45', avatarUrl='https://images.invalid/58ppqxxjs45.png', url='https://profiles.invalid/54sjxxqpp85'), tier=Tier(name='generated-tier-70', monthlyPriceInDollars=70.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-pu5f2ewa84f', avatarUrl='https://images.invalid/pu5f2ewa84f.png', url='https://profiles.invalid/f48awe2f5up'), tier=Tier(name='generated-tier-58', monthlyPriceInDollars=58.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-jcw7c4k2snj', avatarUrl='https://images.invalid/jcw7c4k2snj.png', url='https://profiles.invalid/jns2k4c7wcj'), tier=Tier(name='generated-tier-49', monthlyPriceInDollars=49.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-dx5jcu7kdek', avatarUrl='https://images.invalid/dx5jcu7kdek.png', url='https://profiles.invalid/kedk7ucj5xd'), tier=Tier(name='generated-tier-7', monthlyPriceInDollars=7.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-65r9rsezt84', avatarUrl='https://images.invalid/65r9rsezt84.png', url='https://profiles.invalid/48tzesr9r56'), tier=Tier(name='generated-tier-43', monthlyPriceInDollars=43.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-h39tbhwvw4y', avatarUrl='https://images.invalid/h39tbhwvw4y.png', url='https://profiles.invalid/y4wvwhbt93h'), tier=Tier(name='generated-tier-85', monthlyPriceInDollars=85.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-hp2e2zwhhgq', avatarUrl='https://images.invalid/hp2e2zwhhgq.png', url='https://profiles.invalid/qghhwz2e2ph'), tier=Tier(name='generated-tier-45', monthlyPriceInDollars=45.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-fetaakbszda', avatarUrl='https://images.invalid/fetaakbszda.png', url='https://profiles.invalid/adzsbkaatef'), tier=Tier(name='generated-tier-37', monthlyPriceInDollars=37.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-56dg9tppab6', avatarUrl='https://images.invalid/56dg9tppab6.png', url='https://profiles.invalid/6bappt9gd65'), tier=Tier(name='generated-tier-12', monthlyPriceInDollars=12.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-c8fdm353xey', avatarUrl='https://images.invalid/c8fdm353xey.png', url='https://profiles.invalid/yex353mdf8c'), tier=Tier(name='generated-tier-55', monthlyPriceInDollars=55.0))]"}
2026-08-23 05:16:11.879 /testbed/scripts/sponsors.py:135 scripts.sponsors.get_individual_sponsors event=line locals={'edge': "SponsorshipAsMaintainerEdge(cursor='cursor-1-4-sppx6n', node=SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-sppx6ny3p78', avatarUrl='https://images.invalid/sppx6ny3p78.png', url='https://profiles.invalid/87p3yn6xpps'), tier=Tier(name='generated-tier-67', monthlyPriceInDollars=67.0)))"}
2026-08-23 05:16:11.880 /testbed/scripts/sponsors.py:134 scripts.sponsors.get_individual_sponsors event=line locals={'nodes': "[SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-rmybpdr35sa', avatarUrl='https://images.invalid/rmybpdr35sa.png', url='https://profiles.invalid/as53rdpbymr'), tier=Tier(name='generated-tier-73', monthlyPriceInDollars=73.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-zfqrgbvmr5r', avatarUrl='https://images.invalid/zfqrgbvmr5r.png', url='https://profiles.invalid/r5rmvbgrqfz'), tier=Tier(name='generated-tier-70', monthlyPriceInDollars=70.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-fujqhztcpuc', avatarUrl='https://images.invalid/fujqhztcpuc.png', url='https://profiles.invalid/cupctzhqjuf'), tier=Tier(name='generated-tier-81', monthlyPriceInDollars=81.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-gh9zm6tn53s', avatarUrl='https://images.invalid/gh9zm6tn53s.png', url='https://profiles.invalid/s35nt6mz9hg'), tier=Tier(name='generated-tier-20', monthlyPriceInDollars=20.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-58ppqxxjs45', avatarUrl='https://images.invalid/58ppqxxjs45.png', url='https://profiles.invalid/54sjxxqpp85'), tier=Tier(name='generated-tier-70', monthlyPriceInDollars=70.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-pu5f2ewa84f', avatarUrl='https://images.invalid/pu5f2ewa84f.png', url='https://profiles.invalid/f48awe2f5up'), tier=Tier(name='generated-tier-58', monthlyPriceInDollars=58.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-jcw7c4k2snj', avatarUrl='https://images.invalid/jcw7c4k2snj.png', url='https://profiles.invalid/jns2k4c7wcj'), tier=Tier(name='generated-tier-49', monthlyPriceInDollars=49.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-dx5jcu7kdek', avatarUrl='https://images.invalid/dx5jcu7kdek.png', url='https://profiles.invalid/kedk7ucj5xd'), tier=Tier(name='generated-tier-7', monthlyPriceInDollars=7.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-65r9rsezt84', avatarUrl='https://images.invalid/65r9rsezt84.png', url='https://profiles.invalid/48tzesr9r56'), tier=Tier(name='generated-tier-43', monthlyPriceInDollars=43.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-h39tbhwvw4y', avatarUrl='https://images.invalid/h39tbhwvw4y.png', url='https://profiles.invalid/y4wvwhbt93h'), tier=Tier(name='generated-tier-85', monthlyPriceInDollars=85.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-hp2e2zwhhgq', avatarUrl='https://images.invalid/hp2e2zwhhgq.png', url='https://profiles.invalid/qghhwz2e2ph'), tier=Tier(name='generated-tier-45', monthlyPriceInDollars=45.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-fetaakbszda', avatarUrl='https://images.invalid/fetaakbszda.png', url='https://profiles.invalid/adzsbkaatef'), tier=Tier(name='generated-tier-37', monthlyPriceInDollars=37.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-56dg9tppab6', avatarUrl='https://images.invalid/56dg9tppab6.png', url='https://profiles.invalid/6bappt9gd65'), tier=Tier(name='generated-tier-12', monthlyPriceInDollars=12.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-c8fdm353xey', avatarUrl='https://images.invalid/c8fdm353xey.png', url='https://profiles.invalid/yex353mdf8c'), tier=Tier(name='generated-tier-55', monthlyPriceInDollars=55.0)), SponsorshipAsMaintainerNode(sponsorEntity=SponsorEntity(login='user-sppx6ny3p78', avatarUrl='https://images.invalid/sppx6ny3p78.png', url='https://profiles.invalid/87p3yn6xpps'), tier=Tier(name='generated-tier-67', monthlyPriceInDollars=67.0))]"}
